,Rank,isIP,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,Domain_http,LongURL,TinyURL,Label
31842,1,0,0,1,0,0,1,0,0,1,0,1
31843,0,0,1,0,0,0,1,0,0,0,0,0
31844,0,0,1,0,0,0,0,1,0,0,1,0
31845,1,0,1,0,0,0,0,1,0,1,0,1
31846,1,0,0,1,0,0,0,0,0,1,0,1
31847,0,0,0,1,0,0,0,1,0,0,0,0
31848,1,0,1,0,0,0,0,1,0,0,0,1
31849,0,0,0,1,0,0,0,0,0,0,0,0
31850,1,0,1,0,0,0,1,1,0,0,0,0
31851,1,0,0,1,0,0,0,0,0,1,0,1
31852,1,0,1,0,0,0,0,1,0,0,0,0
31853,1,0,1,0,0,0,0,0,0,1,0,1
31854,1,0,1,0,0,0,0,0,0,0,0,0
31855,1,0,0,1,0,0,0,1,0,0,0,0
31856,0,0,1,0,0,0,1,1,0,1,0,1
31857,1,0,1,0,0,0,0,0,0,0,0,0
31858,0,0,1,0,0,0,0,0,0,0,0,0
31859,0,0,0,1,0,0,0,1,0,0,0,0
31860,1,0,0,1,0,0,1,1,0,1,0,1
31861,0,0,0,1,0,0,0,1,0,0,0,0
31862,0,0,1,0,0,0,0,1,0,0,0,0
31863,1,0,0,1,0,0,1,1,0,1,0,1
31864,1,0,1,0,0,0,1,1,0,1,0,1
31865,1,0,0,1,0,0,0,0,0,0,0,1
31866,1,0,0,1,0,0,0,0,0,1,0,1
31867,1,0,1,0,0,0,0,1,0,0,0,0
31868,1,0,1,0,0,0,0,0,0,0,0,0
31869,1,0,0,1,0,0,1,0,0,0,0,0
31870,1,0,0,1,0,0,1,1,0,1,0,1
31871,1,0,1,0,0,0,0,1,0,1,0,1
31872,1,0,0,1,0,0,0,1,0,1,0,1
31873,0,0,1,0,0,0,0,0,0,0,0,0
31874,1,0,0,1,0,0,0,0,0,0,0,1
31875,0,0,1,0,0,0,0,0,0,1,0,0
31876,1,0,0,1,0,0,0,1,0,0,0,1
31877,1,0,0,1,0,0,0,0,0,0,0,1
31878,1,0,1,0,0,0,0,1,0,1,1,1
31879,0,0,1,0,0,0,0,0,0,0,0,0
31880,1,0,1,0,0,0,1,1,0,1,0,1
31881,0,0,0,1,0,0,0,1,0,0,0,0
31882,1,0,0,1,0,0,1,1,0,1,0,1
31883,1,0,0,1,0,0,0,1,0,0,0,0
31884,1,0,1,0,0,0,0,1,0,1,0,1
31885,1,0,1,0,0,0,0,1,0,0,0,1
31886,1,0,0,1,0,0,0,1,0,1,0,1
31887,1,0,1,0,0,0,0,1,0,0,0,0
31888,1,0,0,1,0,0,0,1,0,1,0,1
31889,0,0,1,0,0,0,0,1,0,1,0,0
31890,0,0,1,0,0,0,0,0,0,0,0,0
31891,0,0,0,1,0,0,0,1,0,0,0,0
31892,1,0,0,1,0,0,0,1,0,1,0,1
31893,1,0,1,0,0,0,0,0,0,1,0,0
31894,1,0,1,0,0,0,0,1,0,1,0,1
31895,0,0,1,0,0,0,0,0,0,0,0,0
31896,0,0,1,0,0,0,0,0,0,0,0,0
31897,0,0,1,0,0,0,1,1,0,1,0,1
31898,1,0,1,0,0,0,0,0,0,0,0,0
31899,1,0,1,0,0,0,0,1,0,1,0,1
31900,1,0,1,0,0,0,0,1,0,1,0,1
31901,1,0,1,0,0,0,0,1,0,1,0,0
31902,1,0,1,0,0,1,0,1,0,0,0,1
31903,1,0,0,1,0,0,1,1,0,1,0,1
31904,1,0,1,0,0,0,0,1,0,0,0,0
31905,0,0,1,0,0,0,0,1,0,0,0,0
31906,1,0,0,1,0,0,0,1,0,0,0,1
31907,1,0,0,1,0,0,0,1,0,0,0,1
31908,1,0,1,0,0,0,0,0,0,1,0,0
31909,0,0,1,0,0,0,0,1,0,0,0,0
31910,1,0,0,1,0,0,0,1,0,0,0,1
31911,1,0,0,1,0,0,0,1,0,1,0,1
31912,0,0,1,0,0,0,0,1,0,0,0,0
31913,0,0,0,1,0,0,0,1,0,0,0,0
31914,1,0,1,0,0,0,0,0,0,0,1,0
31915,1,0,0,1,0,0,0,1,0,0,0,0
31916,0,0,1,0,0,0,0,1,0,0,0,1
31917,1,0,1,0,0,0,0,0,0,0,0,0
31918,0,0,1,0,0,0,0,0,0,1,0,1
31919,0,0,1,0,0,0,0,1,0,0,0,0
31920,0,0,1,0,0,0,0,1,0,1,1,0
31921,1,0,0,1,0,0,0,0,0,0,0,0
31922,1,0,0,1,0,0,0,1,0,0,0,0
31923,1,0,0,1,0,0,1,1,0,1,0,1
31924,1,0,1,0,0,0,0,1,0,0,1,0
31925,1,0,0,1,0,0,0,0,0,1,0,1
31926,0,0,1,0,0,0,0,1,0,0,0,0
31927,0,0,0,1,0,0,0,0,0,0,0,0
31928,0,0,1,0,0,0,0,0,0,0,0,0
31929,1,0,1,0,0,0,0,1,0,1,0,1
31930,1,0,0,1,0,0,0,0,0,0,0,0
31931,0,0,1,0,0,0,0,0,0,1,0,0
31932,0,0,0,1,0,0,0,1,0,0,0,0
31933,1,0,1,0,0,0,0,1,0,0,0,1
31934,0,0,0,1,0,0,0,1,0,0,0,0
31935,0,0,1,0,0,0,0,0,0,0,0,0
31936,1,0,1,0,0,0,0,1,0,0,0,1
31937,1,0,1,0,0,0,0,0,0,0,0,0
31938,1,0,0,1,0,0,0,0,0,0,0,0
31939,0,0,1,0,0,0,0,0,0,0,0,0
31940,1,0,0,1,0,0,1,1,0,1,0,1
31941,1,0,1,0,0,0,0,1,0,1,0,1
31942,1,0,1,0,0,0,0,1,0,0,0,0
31943,1,0,0,1,0,0,0,0,0,0,0,0
31944,1,0,1,0,0,0,0,1,0,1,0,1
31945,1,0,0,1,0,0,0,1,0,1,0,1
31946,0,0,1,0,0,0,0,1,0,0,0,0
31947,1,0,1,0,0,0,0,0,0,0,0,0
31948,1,0,0,1,0,0,0,1,0,1,0,1
31949,1,0,1,0,0,0,0,1,0,1,0,1
31950,1,0,0,1,0,0,0,1,0,1,1,1
31951,0,0,0,1,0,0,0,0,0,0,0,0
31952,1,0,0,1,0,0,0,1,0,1,0,1
31953,1,0,1,0,0,0,0,1,0,1,0,1
31954,1,0,1,0,0,0,0,1,0,1,0,1
31955,1,0,0,1,0,0,0,0,0,0,0,1
31956,1,0,1,0,0,0,0,0,0,1,0,1
31957,1,0,0,1,0,0,0,1,0,1,0,1
31958,1,0,1,0,0,0,0,1,0,1,1,1
31959,1,0,1,0,0,0,0,1,0,0,1,0
31960,1,0,1,0,0,0,0,1,0,0,0,0
31961,0,0,1,0,0,0,0,0,0,0,0,0
31962,1,0,1,0,0,0,0,1,0,1,0,1
31963,0,0,1,0,0,0,0,0,0,1,0,0
31964,1,0,0,1,0,0,0,0,0,0,0,0
31965,1,0,0,1,0,0,0,1,0,0,0,1
31966,1,0,1,0,0,0,0,0,0,1,0,1
31967,0,0,0,1,0,0,0,1,0,1,0,0
31968,1,0,0,1,0,0,0,0,0,1,0,1
31969,1,0,0,1,0,0,0,1,0,1,0,1
31970,1,0,1,0,0,0,1,1,0,1,0,1
31971,1,0,0,1,0,0,0,1,0,0,0,1
31972,1,0,1,0,0,0,0,1,0,0,0,0
31973,1,0,1,0,0,0,0,1,0,0,0,0
31974,0,0,1,0,0,0,0,1,0,0,0,0
31975,1,0,1,0,0,0,0,1,0,1,0,1
31976,1,0,1,0,0,0,0,0,0,0,0,0
31977,0,0,1,0,0,0,0,0,0,0,0,0
31978,0,0,1,0,0,0,0,1,0,0,0,0
31979,1,0,0,1,0,0,0,1,0,0,0,0
31980,1,0,1,0,0,0,0,1,0,1,0,1
31981,0,0,1,0,0,0,0,1,0,0,1,0
31982,1,0,0,1,0,0,0,0,0,0,0,1
31983,0,0,0,1,0,0,0,0,0,0,0,0
31984,1,0,1,0,0,0,1,1,0,0,0,0
31985,1,0,1,0,0,0,0,1,0,0,0,1
31986,1,0,0,1,0,0,0,0,0,0,0,1
31987,1,0,1,0,0,0,0,0,0,1,0,1
31988,1,0,1,0,0,0,0,1,0,0,0,1
31989,1,0,0,1,0,0,0,0,0,1,0,1
31990,0,0,1,0,0,0,0,0,0,0,1,0
31991,1,0,1,0,0,0,0,1,0,1,0,1
31992,0,0,0,1,0,0,0,0,0,0,0,0
31993,1,0,1,0,0,0,0,0,0,1,0,1
31994,0,0,1,0,0,0,0,1,0,1,0,1
31995,1,0,0,1,0,0,0,1,0,1,0,1
31996,1,0,1,0,0,0,0,1,0,0,0,1
31997,0,0,1,0,0,0,0,0,0,1,0,0
31998,1,0,1,0,0,0,0,1,0,1,0,1
31999,0,0,1,0,0,0,0,1,0,0,0,0
32000,0,0,1,0,0,0,1,1,0,1,0,1
32001,0,0,0,1,0,0,0,1,0,0,0,0
32002,1,0,0,1,0,0,0,0,0,0,0,1
32003,0,0,1,0,0,0,0,0,0,0,0,0
32004,1,0,1,0,0,0,0,1,0,0,0,1
32005,1,0,1,0,0,0,0,1,0,1,0,1
32006,1,0,1,0,0,0,1,1,0,0,0,1
32007,1,0,0,1,0,0,1,1,0,0,0,1
32008,1,0,0,1,0,0,1,1,0,1,0,1
32009,1,0,1,0,0,0,0,1,0,0,0,0
32010,1,0,1,0,0,0,0,0,0,0,0,1
32011,1,0,0,1,0,0,0,0,0,0,0,0
32012,1,0,1,0,0,0,0,0,0,0,0,0
32013,0,0,1,0,0,0,0,0,0,0,1,0
32014,0,0,1,0,0,0,0,1,0,0,0,0
32015,1,0,0,1,0,0,0,1,0,0,0,1
32016,1,0,1,0,0,0,0,0,0,0,0,0
32017,1,0,0,1,0,0,0,1,0,1,0,1
32018,1,0,0,1,0,0,0,0,0,0,0,1
32019,0,0,1,0,0,0,0,1,0,0,0,0
32020,0,0,1,0,0,0,0,0,0,0,0,0
32021,1,0,1,0,0,0,0,1,0,0,0,0
32022,0,0,1,0,0,0,1,1,0,1,0,1
32023,1,0,1,0,0,0,0,0,0,1,0,0
32024,1,0,0,1,0,0,0,0,0,0,0,1
32025,1,0,1,0,0,0,1,0,0,1,0,0
32026,1,0,0,1,0,1,0,0,0,1,0,1
32027,1,0,1,0,0,0,0,0,0,0,0,0
32028,1,0,1,0,0,0,0,1,0,0,0,0
32029,0,0,1,0,0,0,0,0,0,0,0,0
32030,1,0,0,1,0,0,0,0,0,1,0,1
32031,1,0,1,0,0,0,0,1,0,0,0,1
32032,0,0,1,0,0,0,0,1,0,1,0,1
32033,1,0,1,1,0,0,0,0,0,1,0,1
32034,0,0,1,0,0,0,1,1,0,1,0,1
32035,0,0,0,1,0,0,0,1,0,0,1,1
32036,1,0,0,1,0,0,0,1,0,0,0,0
32037,0,0,1,0,0,0,1,1,0,1,0,1
32038,1,0,0,1,0,1,0,1,0,1,0,1
32039,0,0,1,0,0,0,0,0,0,0,0,0
32040,0,0,0,1,0,0,0,0,0,0,0,0
32041,1,0,1,0,0,0,0,0,0,0,0,0
32042,1,0,1,0,0,0,0,1,0,1,0,1
32043,1,0,1,0,0,0,0,1,0,1,0,1
32044,0,0,0,1,0,0,0,1,0,0,0,1
32045,1,0,0,1,0,0,0,0,0,1,0,1
32046,1,0,0,1,0,0,0,0,0,0,0,1
32047,1,0,0,1,0,0,0,0,0,1,0,1
32048,1,0,1,0,0,0,0,1,0,0,0,0
32049,1,0,0,1,0,0,0,0,0,0,0,0
32050,1,0,0,1,0,0,1,1,0,1,0,1
32051,0,0,0,1,0,0,0,1,0,0,0,0
32052,1,0,0,1,0,0,1,1,0,1,0,1
32053,1,0,1,0,0,0,0,0,0,0,0,0
32054,1,0,1,0,0,0,0,1,0,0,0,0
32055,1,0,1,0,0,0,0,0,0,0,0,0
32056,1,0,1,0,0,0,0,1,0,0,0,0
32057,1,0,1,0,0,0,0,1,0,1,0,1
32058,1,0,1,0,0,0,1,1,0,0,1,0
32059,1,0,0,1,0,0,0,1,0,1,0,1
32060,1,0,0,1,0,0,0,1,0,0,1,1
32061,1,0,0,1,0,1,0,1,0,1,0,1
32062,1,0,1,0,0,0,0,1,0,0,0,0
32063,1,0,1,0,0,0,0,1,0,1,0,1
32064,0,0,0,1,0,0,0,0,0,0,0,0
32065,1,0,1,0,0,0,0,1,0,1,1,1
32066,0,0,0,1,0,0,0,1,0,1,0,0
32067,0,0,1,0,0,0,0,1,0,0,0,0
32068,1,0,0,1,0,0,0,0,0,0,0,1
32069,1,0,1,0,0,0,0,0,0,0,0,0
32070,1,0,1,0,0,0,0,1,0,0,0,0
32071,0,0,0,1,0,0,0,1,0,0,0,0
32072,0,0,1,0,0,0,0,1,0,0,0,0
32073,1,0,0,1,0,0,0,0,0,0,0,1
32074,1,0,1,0,0,0,1,0,0,1,0,0
32075,1,0,0,1,0,0,0,0,0,0,0,1
32076,1,0,0,1,0,0,0,0,0,0,0,1
32077,1,0,0,1,0,0,1,0,0,1,0,1
32078,0,0,1,0,0,0,0,0,0,0,0,0
32079,0,0,1,0,0,0,0,1,0,0,0,0
32080,0,0,1,0,0,0,0,0,0,0,0,0
32081,0,0,1,0,0,0,0,0,0,0,0,0
32082,1,0,1,0,0,0,0,1,0,0,0,1
32083,0,0,1,0,0,0,0,1,0,0,0,0
32084,1,0,1,0,0,0,0,0,0,0,0,1
32085,1,0,1,0,0,0,1,0,0,0,0,1
32086,1,0,0,1,0,0,0,0,0,0,0,0
32087,0,0,1,0,0,0,0,1,0,0,0,0
32088,1,0,0,1,0,0,0,1,0,0,0,0
32089,1,0,1,0,0,0,0,0,0,1,0,1
32090,1,0,0,1,0,0,1,1,0,1,0,1
32091,0,0,0,1,0,0,0,0,0,0,0,0
32092,1,0,1,0,0,0,0,0,0,1,0,1
32093,1,0,1,0,0,0,0,0,0,0,0,0
32094,0,0,1,0,0,0,0,1,0,0,0,1
32095,0,0,1,0,0,0,0,0,0,0,0,0
32096,1,0,1,0,0,0,0,0,0,0,0,1
32097,1,0,1,0,0,0,0,1,0,0,0,0
32098,1,0,0,1,0,0,0,0,0,1,0,1
32099,1,0,1,0,0,0,0,1,0,1,0,1
32100,1,0,1,0,0,0,0,0,0,1,0,0
32101,0,0,1,0,0,0,0,1,0,0,0,0
32102,0,0,1,0,0,0,0,0,0,1,0,1
32103,0,0,1,0,0,0,0,1,0,0,0,0
32104,1,0,0,1,0,0,0,1,0,1,0,1
32105,1,0,0,1,0,0,0,0,0,0,0,0
32106,1,0,1,0,0,0,0,1,0,0,0,1
32107,1,0,1,0,0,0,0,0,0,1,0,0
32108,1,0,1,0,0,0,0,1,0,1,0,0
32109,0,0,1,0,0,0,0,0,0,1,0,1
32110,0,0,1,0,0,0,0,1,0,0,0,1
32111,0,0,1,0,0,0,0,0,0,0,0,0
32112,0,0,1,0,0,0,0,0,0,0,0,0
32113,1,0,0,1,0,0,1,1,0,1,1,1
32114,1,0,1,0,0,0,0,1,0,0,0,0
32115,1,0,1,0,0,0,0,0,0,1,0,1
32116,0,0,1,0,0,0,0,1,0,0,0,0
32117,0,0,1,0,0,0,0,0,0,0,0,0
32118,1,0,0,1,0,0,0,1,0,1,0,1
32119,0,0,0,1,0,0,0,1,0,0,0,0
32120,1,0,1,0,0,0,0,0,0,1,0,1
32121,1,0,1,0,0,0,1,1,0,1,1,1
32122,1,0,0,1,0,0,0,0,0,0,0,1
32123,0,0,1,0,0,0,0,1,0,1,0,0
32124,0,0,1,0,0,0,0,0,0,0,0,0
32125,1,0,0,1,0,0,0,0,0,0,0,0
32126,1,0,1,0,0,0,0,0,0,0,0,0
32127,1,0,0,1,0,0,0,1,0,1,0,1
32128,1,0,0,1,0,0,0,0,0,0,1,1
32129,0,0,0,1,0,0,0,1,0,0,0,0
32130,0,0,1,0,0,0,0,1,0,0,0,0
32131,1,0,1,0,0,0,0,1,0,0,0,1
32132,1,0,0,1,0,0,0,0,0,1,0,1
32133,1,0,0,1,0,0,1,1,0,1,1,1
32134,1,0,1,0,0,0,0,0,0,0,0,0
32135,0,0,1,0,0,0,1,0,0,0,0,1
32136,1,0,1,0,0,0,0,1,0,1,0,1
32137,1,0,0,1,0,0,1,1,0,1,0,1
32138,1,0,0,1,0,0,0,1,0,0,0,0
32139,0,0,1,0,0,0,0,1,0,0,0,0
32140,1,0,0,1,0,0,1,0,0,0,0,1
32141,0,0,1,0,0,0,0,0,0,0,0,0
32142,0,0,0,1,0,0,0,0,0,0,0,0
32143,1,0,0,1,0,0,1,0,0,0,0,1
32144,1,0,1,0,0,0,0,0,0,0,0,1
32145,0,0,1,0,0,0,0,1,0,0,0,0
32146,0,0,0,1,0,0,0,0,0,0,0,0
32147,1,0,1,0,0,0,0,1,0,1,0,1
32148,1,0,1,0,0,0,0,0,0,0,0,0
32149,0,0,1,0,0,0,0,1,0,0,0,0
32150,1,0,0,1,0,0,0,1,0,1,0,1
32151,1,0,0,1,0,0,0,1,0,0,0,0
32152,1,0,0,1,0,0,1,1,0,1,0,1
32153,1,0,0,1,0,0,0,0,0,1,0,1
32154,1,0,0,1,0,0,0,0,0,1,0,1
32155,0,0,1,0,0,0,0,0,0,0,0,0
32156,1,0,1,0,0,0,0,1,0,1,0,1
32157,0,0,1,0,0,0,0,0,0,0,0,0
32158,0,0,0,1,0,0,0,0,0,0,0,0
32159,1,0,1,0,0,0,0,1,0,0,0,1
32160,0,0,0,1,0,0,0,0,0,0,0,0
32161,1,0,1,0,0,0,0,1,0,1,0,1
32162,1,0,0,1,0,0,0,1,0,1,0,1
32163,1,0,1,0,0,0,0,0,0,0,0,1
32164,0,0,1,0,0,0,0,0,0,0,0,0
32165,1,0,0,1,0,0,0,1,0,1,0,1
32166,1,0,1,0,0,0,0,1,0,0,0,0
32167,1,0,0,1,0,0,0,1,0,0,0,0
32168,1,0,0,1,0,0,0,0,0,0,0,0
32169,0,0,1,0,0,0,0,0,0,0,0,0
32170,1,0,1,0,0,0,0,0,0,1,0,1
32171,1,0,0,1,0,0,0,1,0,1,0,1
32172,0,0,1,0,0,0,0,0,0,0,0,0
32173,1,0,1,0,0,0,1,1,0,1,0,1
32174,1,0,0,1,0,0,1,1,0,1,1,1
32175,1,0,1,0,0,0,0,0,0,0,0,0
32176,0,0,1,0,0,0,0,1,0,0,0,0
32177,1,0,0,1,0,0,0,1,0,1,0,1
32178,1,0,1,0,0,0,0,0,0,0,0,0
32179,1,0,1,0,0,0,0,1,0,0,0,0
32180,1,0,0,1,0,0,1,0,0,1,0,1
32181,1,0,1,0,0,0,0,0,0,0,0,1
32182,1,0,1,0,0,0,0,0,0,0,0,0
32183,1,0,1,0,0,0,0,1,0,0,0,0
32184,1,0,0,1,0,0,0,0,0,1,0,1
32185,1,0,0,1,0,0,0,1,0,0,0,1
32186,1,0,1,0,0,0,0,0,0,0,0,0
32187,1,0,1,0,0,0,0,0,0,0,0,0
32188,1,0,1,0,0,0,0,1,0,0,1,0
32189,0,0,0,1,0,0,0,1,0,1,0,0
32190,0,0,1,0,0,0,0,1,0,1,0,0
32191,1,0,1,0,0,0,0,0,0,0,0,1
32192,1,0,0,1,0,0,0,1,0,1,0,1
32193,1,0,1,0,0,0,0,0,0,1,0,1
32194,0,0,0,1,0,0,0,0,0,0,0,0
32195,0,0,1,0,0,0,0,0,0,0,1,1
32196,1,0,1,0,0,0,0,1,0,1,0,1
32197,0,0,1,0,0,0,0,1,0,0,1,1
32198,0,0,1,0,0,0,0,1,0,0,0,0
32199,0,0,1,0,0,0,0,0,0,0,0,0
32200,1,0,1,0,0,0,0,1,0,0,0,1
32201,1,0,0,1,0,0,0,0,0,0,0,1
32202,0,0,1,0,0,0,0,0,0,0,0,1
32203,1,0,1,1,0,0,0,0,0,0,0,1
32204,0,0,1,0,0,0,0,0,0,0,0,0
32205,0,0,1,0,0,0,0,1,0,0,0,0
32206,1,0,0,1,0,0,0,0,0,0,0,1
32207,1,0,0,1,0,0,0,0,0,1,0,1
32208,1,0,1,0,0,0,0,0,0,1,0,0
32209,1,0,0,1,0,0,0,0,0,1,0,1
32210,1,0,1,0,0,0,0,0,0,1,0,0
32211,1,0,1,0,0,0,0,1,0,1,0,1
32212,0,0,0,1,0,0,0,1,0,0,0,1
32213,0,0,1,0,0,0,0,0,0,0,0,0
32214,0,0,1,0,0,0,0,1,0,0,1,0
32215,1,0,0,1,0,0,0,0,0,0,0,0
32216,1,0,1,0,0,0,0,0,0,0,0,1
32217,1,0,0,1,0,0,0,0,0,0,0,1
32218,1,0,1,0,0,0,0,1,0,0,0,0
32219,1,0,1,0,0,0,0,0,0,0,0,0
32220,1,0,1,0,0,0,0,0,0,0,0,0
32221,1,0,0,1,0,0,0,0,0,1,0,1
32222,1,0,1,0,0,0,0,1,0,0,0,0
32223,1,0,1,0,0,0,0,1,0,0,0,1
32224,1,0,0,1,0,0,0,1,0,0,0,0
32225,1,0,0,1,0,0,0,1,0,1,0,1
32226,1,0,1,0,0,0,0,1,0,0,0,0
32227,1,0,1,0,0,0,0,1,0,1,0,1
32228,1,0,1,0,0,0,1,0,0,1,1,0
32229,1,0,1,0,0,0,0,0,0,0,1,0
32230,1,0,1,0,0,0,0,0,0,0,0,1
32231,0,0,1,0,0,0,0,0,0,0,0,0
32232,1,0,0,1,0,0,0,0,0,1,0,0
32233,0,0,1,0,0,0,0,1,0,1,0,0
32234,1,0,0,1,0,0,0,1,0,0,0,1
32235,1,0,0,1,0,0,0,1,0,1,0,1
32236,1,0,0,1,0,0,0,0,0,1,0,1
32237,0,0,1,0,0,0,0,1,0,0,0,0
32238,1,0,1,0,0,0,0,1,0,0,0,0
32239,1,0,0,1,0,0,0,1,0,1,0,1
32240,1,0,1,0,0,0,0,0,0,0,0,1
32241,1,0,0,1,0,0,0,1,0,1,0,1
32242,0,0,1,0,0,0,0,0,0,0,0,0
32243,1,0,0,1,0,0,0,1,0,1,0,1
32244,0,0,0,1,0,0,0,1,0,1,0,0
32245,1,0,0,1,0,0,0,1,0,0,0,1
32246,1,0,0,1,0,0,0,0,0,0,0,0
32247,0,0,1,0,0,0,0,0,0,0,0,0
32248,1,0,0,1,0,0,0,1,0,0,0,0
32249,0,0,1,0,0,0,0,0,0,0,0,0
32250,1,0,0,1,0,0,0,1,0,0,0,1
32251,1,0,0,1,0,0,0,1,0,0,0,1
32252,0,0,1,0,0,0,1,1,0,1,0,1
32253,1,0,0,1,0,0,1,1,0,1,0,1
32254,0,0,1,0,0,0,0,0,0,0,0,0
32255,1,0,1,0,0,1,0,0,0,1,0,1
32256,1,0,0,1,0,0,0,1,0,1,0,1
32257,1,0,1,0,0,0,0,1,0,0,0,0
32258,0,0,1,0,0,0,0,0,0,0,0,0
32259,1,0,1,0,0,0,0,0,0,0,1,0
32260,0,0,0,1,0,0,0,1,0,0,0,0
32261,0,0,1,0,0,0,0,0,0,0,0,1
32262,0,0,0,1,0,0,0,0,0,0,0,0
32263,0,0,1,0,0,0,0,1,0,0,0,0
32264,0,0,1,0,0,0,0,0,0,0,0,0
32265,1,0,0,1,0,0,0,0,0,1,0,1
32266,0,0,0,1,0,0,0,1,0,0,0,0
32267,0,0,1,0,0,0,1,1,0,1,0,1
32268,0,0,0,1,0,0,1,1,0,0,0,0
32269,0,0,1,0,0,0,1,1,0,1,0,1
32270,0,0,1,0,0,0,0,1,0,0,0,0
32271,1,0,1,0,0,0,0,1,0,1,0,1
32272,1,0,1,0,0,0,0,0,0,0,0,0
32273,1,0,0,1,0,0,0,1,0,1,0,1
32274,1,0,0,1,0,0,0,0,0,0,0,1
32275,1,0,1,0,0,0,0,0,0,0,0,0
32276,0,0,1,0,0,0,0,1,0,0,0,0
32277,1,0,1,0,0,0,0,1,0,0,0,0
32278,1,0,0,1,0,0,0,0,0,1,0,1
32279,1,0,0,1,0,0,0,0,0,0,0,0
32280,1,0,0,1,0,0,0,1,0,1,0,1
32281,1,0,1,0,0,0,0,1,0,1,0,1
32282,0,0,1,0,0,0,1,0,0,0,1,1
32283,1,0,1,0,0,0,0,1,0,0,1,0
32284,0,0,1,0,0,0,0,0,0,0,0,0
32285,1,0,0,1,0,0,1,0,0,0,0,1
32286,1,0,1,0,0,0,0,0,0,0,0,0
32287,0,0,0,1,0,0,0,0,0,0,0,0
32288,0,0,0,1,0,0,1,1,0,1,0,0
32289,1,0,1,0,0,0,1,0,0,0,0,1
32290,1,0,1,0,0,0,0,1,0,1,0,0
32291,1,0,0,1,0,0,0,1,0,1,0,1
32292,1,0,0,1,0,0,0,1,0,0,0,1
32293,0,0,1,0,0,0,0,1,0,0,0,0
32294,1,0,1,0,0,0,0,1,0,0,0,0
32295,1,0,0,1,0,0,0,1,0,1,1,1
32296,1,0,1,0,0,0,0,1,0,0,0,0
32297,1,0,1,0,0,0,1,1,0,0,0,0
32298,1,0,0,1,0,0,1,1,0,1,1,1
32299,1,0,0,1,0,0,0,1,0,1,0,1
32300,1,0,1,0,0,0,0,1,0,0,1,0
32301,1,0,1,0,0,1,0,0,0,1,0,1
32302,1,0,0,1,0,0,0,1,0,0,0,1
32303,1,0,0,1,0,0,0,0,0,1,0,1
32304,0,0,1,0,0,0,0,1,0,0,0,0
32305,0,0,1,0,0,0,0,1,0,1,0,0
32306,0,0,1,0,0,0,0,0,0,1,0,0
32307,1,0,0,1,0,0,0,1,0,0,0,1
32308,1,0,1,0,0,0,0,0,0,0,1,0
32309,1,0,0,1,0,0,0,1,0,0,0,1
32310,1,0,1,0,0,0,0,0,0,1,0,1
32311,0,0,1,0,0,0,0,0,0,0,0,0
32312,0,0,0,1,0,0,0,1,0,1,0,0
32313,0,0,0,1,0,0,1,0,0,0,0,1
32314,1,0,1,1,0,0,0,0,0,0,0,1
32315,0,0,1,0,0,0,1,1,0,1,0,1
32316,1,0,1,0,0,0,0,0,0,0,0,0
32317,1,0,0,1,0,0,0,1,0,0,0,1
32318,1,0,0,1,0,0,1,1,0,1,0,1
32319,0,0,1,0,0,0,1,1,0,1,0,1
32320,1,0,0,1,0,0,0,0,0,0,0,0
32321,1,0,0,1,0,0,0,1,0,0,0,0
32322,1,0,1,0,0,0,0,1,0,0,0,1
32323,1,0,1,0,0,0,0,1,0,1,0,1
32324,1,0,0,1,0,0,0,1,0,0,0,1
32325,1,0,1,0,0,0,0,0,0,0,0,1
32326,0,0,1,0,0,0,0,0,0,0,0,0
32327,1,0,1,0,0,0,0,1,0,1,0,1
32328,1,0,1,0,0,0,0,0,0,0,0,1
32329,1,0,1,0,0,0,0,1,0,1,0,1
32330,0,0,0,1,0,0,0,0,0,0,0,0
32331,1,0,0,1,0,0,0,1,0,1,0,1
32332,0,0,1,0,0,0,1,1,0,1,0,1
32333,1,0,1,0,0,0,0,0,0,1,0,1
32334,0,0,1,0,0,0,1,1,0,1,0,1
32335,1,0,1,0,0,0,0,1,0,1,0,1
32336,0,0,0,1,0,0,0,1,0,0,0,0
32337,1,0,1,0,0,0,0,0,0,1,0,1
32338,1,0,0,1,0,0,0,0,0,1,0,1
32339,1,0,1,0,0,0,0,0,0,0,0,0
32340,1,0,1,0,0,0,0,0,0,0,0,0
32341,1,0,0,1,0,0,0,1,0,1,0,1
32342,1,0,1,0,0,0,0,0,0,1,1,1
32343,0,0,0,1,0,0,1,0,0,0,0,0
32344,1,0,1,0,0,0,0,1,0,1,0,1
32345,0,0,1,0,0,0,0,1,0,0,0,0
32346,0,0,1,0,0,0,0,0,0,0,0,0
32347,0,0,1,0,0,0,0,0,0,0,0,0
32348,1,0,0,1,0,0,0,0,0,1,0,1
32349,1,0,0,1,0,0,0,0,0,0,1,0
32350,1,0,0,1,0,0,1,1,0,1,0,1
32351,1,0,0,1,0,0,1,0,0,0,0,1
32352,1,0,0,1,0,0,0,1,0,1,0,0
32353,0,0,0,1,0,0,0,1,0,0,0,0
32354,0,0,1,0,0,0,0,0,0,0,0,0
32355,1,0,0,1,1,0,0,1,0,1,0,1
32356,1,0,1,0,0,0,0,1,0,1,0,1
32357,1,0,1,0,0,0,0,1,0,0,0,0
